Province_State,Date,People_Tested,People_Hospitalized,Mortality_Rate,Hospitalization_Rate,Deaths
New Hampshire,645,98873.0,519.0,5.9869036482694105,9.710009354536947,320
New Jersey,645,1116083.0,18755.0,7.6048903969408075,11.223616571814988,12708
New Mexico,645,263665.0,1625.0,4.4692737430167595,16.505840528186898,440
New York,645,2991210.0,89995.0,8.036588669180922,23.439616194028297,30856
North Carolina,645,638479.0,6250.044184664157,2.526931772842133,12.197143557011517,1140
North Dakota,645,87776.0,197.0,2.38632699129313,6.3527894227668495,74
Ohio,645,557168.0,6948.0,6.19347700596498,16.711564364056187,2575
Oklahoma,645,251004.0,1117.0,4.2651776167280495,13.27076155399786,359
Oregon,645,173882.0,875.0,3.09278350515464,15.034364261168385,180
Pennsylvania,645,593030.0,6250.044184664157,7.468686071133763,12.197143557011517,6243
Rhode Island,645,200445.0,1882.0,5.288013421984713,11.694525570123654,851
South Carolina,645,255557.0,1988.0,3.1066157498193827,10.25905666219424,602
South Dakota,645,66395.0,544.0,1.2651821862348178,9.176788124156543,75
Tennessee,645,629978.0,2106.0,1.5546381112114567,6.7926719133015085,482
Texas,645,1314761.0,6250.044184664157,2.218133043642128,12.197143557011517,2001
Utah,645,272938.0,1041.0,0.9789156626506024,7.126232201533407,143
Vermont,645,52557.0,6250.044184664157,4.875886524822695,12.197143557011517,55
Virginia,645,478999.0,8132.0,2.8276791895929745,14.816164413511641,1552
Washington,645,462602.0,3856.0,4.663965134949155,14.74118816423274,1220
West Virginia,645,131953.0,6250.044184664157,3.789836347975883,12.197143557011517,88
Wisconsin,645,426379.0,3061.0,3.026338740624455,13.348159776731205,694
Wyoming,645,32606.0,93.0,1.6682113067655235,8.619091751621871,18
Alabama,648,305424.0,2315.0,2.9169143876337693,8.602110582639714,785
Alaska,648,76215.0,6250.044184664157,1.7777777777777777,12.197143557011517,12
Arizona,648,354334.0,3808.0,3.1338522393773127,9.718004338394794,1228
Arkansas,648,205566.0,1026.0,1.4252141611704952,7.7780304753240825,188
California,648,2937755.0,6250.044184664157,3.2712426318405146,12.197143557011517,5200
Colorado,648,253156.0,5269.0,5.494953614027934,17.905325041628434,1617
Connecticut,648,361420.0,9912.0,9.283556418002602,21.857152307658378,4210
Delaware,648,86074.0,6250.044184664157,4.075747380563299,12.197143557011517,424
Florida,648,1460309.0,12489.0,3.7361594827048146,15.590008613264427,2993
Georgia,648,634978.0,9454.0,4.280781339923491,16.002572869765395,2529
Hawaii,648,62028.0,91.0,2.3097826086956523,12.36413043478261,17
Idaho,648,65647.0,270.0,2.541883304448296,7.79896013864818,88
Illinois,648,1229202.0,6250.044184664157,4.787524599854833,12.197143557011517,6398
Indiana,648,363745.0,6481.0,5.999607708527436,15.890256460550187,2447
Iowa,648,230638.0,6250.044184664157,2.7503205260763472,12.197143557011517,665
Kansas,648,136962.0,988.0,2.155814564893524,8.658312154938217,246
Kentucky,648,296033.0,2436.0,3.9930418281015263,19.261484937139247,505
Louisiana,648,532717.0,6250.044184664157,6.3765564079989945,12.197143557011517,3042
Maine,648,72335.0,321.0,3.58283079106066,11.387016672578929,101
Maryland,648,429225.0,10262.0,4.7781569965870325,16.44314121360701,2982
Massachusetts,648,723647.0,10867.0,7.238041271190442,10.263021202247721,7664
Michigan,648,835534.0,6250.044184664157,9.105313193197425,12.197143557011517,6034
Minnesota,648,429145.0,3658.0,4.352049737711289,11.845087753383849,1344
Mississippi,648,240803.0,2728.0,4.54049225883287,13.537117903930133,915
Missouri,648,284791.0,6250.044184664157,5.285638013881473,12.197143557011517,891
Montana,648,63577.0,79.0,3.0944625407166124,12.866449511400653,19
Nebraska,648,139513.0,1088.0,1.3557929334428924,6.385726024181242,231
Nevada,648,222474.0,6250.044184664157,3.9972609774886574,12.197143557011517,467
New Hampshire,648,98873.0,519.0,6.077554064131245,9.675615212527964,326
New Jersey,648,1131782.0,18879.0,7.6403903814222405,11.276026423614015,12792
New Mexico,648,267921.0,1686.0,4.500151011778919,16.973723950468138,447
New York,648,3051778.0,89995.0,8.037183904309952,23.40115712149776,30909
North Carolina,648,651421.0,6250.044184664157,2.5464526107129632,12.197143557011517,1169
North Dakota,648,88651.0,200.0,2.36875800256082,6.402048655569782,74
Ohio,648,568133.0,7007.0,6.186622232801714,16.67936205665318,2599
Oklahoma,648,261805.0,1130.0,4.198958935801041,13.07113938692886,363
Oregon,648,179538.0,912.0,2.9845851098720892,14.955723187930467,182
Pennsylvania,648,603092.0,6250.044184664157,7.473385886779871,12.197143557011517,6276
Rhode Island,648,203618.0,1889.0,5.351398168770107,11.686463746597376,865
South Carolina,648,267679.0,2055.0,3.036518259129565,10.280140070035015,607
South Dakota,648,67202.0,562.0,1.2906469996647671,9.42004693261817,77
Tennessee,648,638990.0,2146.0,1.552707001354288,6.758842241189253,493
Texas,648,1348442.0,6250.044184664157,2.189827827592472,12.197143557011517,2049
Utah,648,275700.0,1073.0,0.9707437905871328,7.183504050344782,145
Vermont,648,52890.0,6250.044184664157,4.862953138815207,12.197143557011517,55
Virginia,648,485438.0,8245.0,2.8374690498996946,14.901230774791708,1570
Washington,648,471265.0,3894.0,4.639855263653839,14.677170102898495,1231
West Virginia,648,137071.0,6250.044184664157,3.759077317385733,12.197143557011517,88
Wisconsin,648,437528.0,3096.0,3.0304336580739717,13.345978101560481,703
Wyoming,648,34413.0,96.0,1.6528925619834711,8.81542699724518,18
Alabama,651,310723.0,2352.0,2.8925014645577036,8.611599297012303,790
Alaska,651,77709.0,6250.044184664157,1.7266187050359711,12.197143557011517,12
Arizona,651,366193.0,3861.0,3.0510296308962546,9.431565576373453,1249
Arkansas,651,220699.0,1052.0,1.4478906364839041,7.731882992797296,197
California,651,2997988.0,6250.044184664157,3.237754763572034,12.197143557011517,5271
Colorado,651,256667.0,5272.0,5.499730240086323,17.77717831130294,1631
Connecticut,651,367858.0,9912.0,9.287019304849323,21.81866208809351,4219
Delaware,651,86587.0,6250.044184664157,4.078896974339334,12.197143557011517,426
Florida,651,1485759.0,12673.0,3.6484967178036487,15.32054304331532,3018
Georgia,651,650467.0,9543.0,4.2895219057138085,15.897051474262867,2575
Hawaii,651,63243.0,92.0,2.28494623655914,12.365591397849462,17
Idaho,651,66784.0,275.0,2.4229074889867843,7.5715859030837,88
Illinois,651,1259189.0,6250.044184664157,4.832879979133286,12.197143557011517,6485
Indiana,651,371182.0,6526.0,6.034671933289447,15.912027893594713,2475
Iowa,651,235131.0,6250.044184664157,2.75960752248569,12.197143557011517,675
Kansas,651,142124.0,1011.0,2.1212641703881827,8.682583304706286,247
Kentucky,651,299869.0,2455.0,3.986148518661024,18.89188149288188,518
Louisiana,651,545221.0,6250.044184664157,6.296006908746968,12.197143557011517,3062
Maine,651,74018.0,323.0,3.5966149506346965,11.389280677009873,102
Maryland,651,441343.0,10309.0,4.757896742841716,16.371547904524448,2996
Massachusetts,651,732046.0,10925.0,7.284905464856666,10.291942610055488,7733
Michigan,651,849885.0,6250.044184664157,9.077101222611546,12.197143557011517,6036
Minnesota,651,448587.0,3689.0,4.336017382413088,11.787448875255626,1357
Mississippi,651,244389.0,2767.0,4.5443534712465485,13.405358267525802,938
Missouri,651,285002.0,6250.044184664157,5.325443786982248,12.197143557011517,909
Montana,651,65515.0,78.0,3.1746031746031744,12.38095238095238,20
Nebraska,651,142387.0,1116.0,1.3580175265509835,6.476698972781612,234
Nevada,651,227610.0,6250.044184664157,3.9902142736628985,12.197143557011517,473
New Hampshire,651,100086.0,521.0,6.070640176600442,9.584253127299483,330
New Jersey,651,1147841.0,19010.0,7.653411089843353,11.335515762985757,12835
New Mexico,651,271553.0,1698.0,4.490809736711376,16.870342771982113,452
New York,651,3111119.0,89995.0,8.033141023310883,23.3667063057262,30939
North Carolina,651,667422.0,6250.044184664157,2.516299484382324,12.197143557011517,1181
North Dakota,651,89674.0,201.0,2.337334175615919,6.348704990524322,74
Ohio,651,584563.0,7051.0,6.154825326481543,16.6210928291924,2611
Oklahoma,651,265432.0,1146.0,4.088050314465409,12.870619946091646,364
Oregon,651,184350.0,929.0,2.943068510775169,14.94049533612094,183
Pennsylvania,651,612831.0,6250.044184664157,7.496826394903247,12.197143557011517,6319
Rhode Island,651,206470.0,1898.0,5.4030716092024935,11.706655153272063,876
South Carolina,651,272754.0,2055.0,3.001556723097879,9.997081144191476,617
South Dakota,651,68988.0,570.0,1.2892561983471074,9.421487603305783,78
Tennessee,651,644573.0,2180.0,1.5507255402628135,6.788316622034004,498
Texas,651,1369638.0,6250.044184664157,2.1381999815760646,12.197143557011517,2089
Utah,651,278692.0,1102.0,0.9710636079249216,7.181960375391033,149
Vermont,651,53663.0,6250.044184664157,4.867256637168142,12.197143557011517,55
Virginia,651,494341.0,8367.0,2.8381891528462573,15.0013446884805,1583
Washington,651,480026.0,3915.0,4.577359617682198,14.616935483870964,1226
West Virginia,651,141370.0,6250.044184664157,3.7037037037037037,12.197143557011517,88
Wisconsin,651,447190.0,3128.0,3.039733969986357,13.335607094133694,713
Wyoming,651,35069.0,97.0,1.615798922800718,8.707360861759426,18
Alabama,654,322534.0,2373.0,2.8717294192724947,8.413103594979791,810
Alaska,654,81185.0,6250.044184664157,1.6973125884016973,12.197143557011517,12
Arizona,654,379732.0,3956.0,2.9531591667625734,9.105765910921855,1283
Arkansas,654,228434.0,1074.0,1.4933946008041357,7.711085582998277,208
California,654,3074530.0,6250.044184664157,3.2049363800677497,12.197143557011517,5355
Colorado,654,262216.0,5294.0,5.480827143143947,17.713979789868166,1638
Connecticut,654,372585.0,10099.0,9.300176056338028,22.224911971830984,4226
Delaware,654,88684.0,6250.044184664157,4.105152871702066,12.197143557011517,431
Florida,654,1511312.0,12862.0,3.5623676186486044,14.96869399250518,3061
Georgia,654,663204.0,9663.0,4.276661413186237,15.863869188337276,2605
Hawaii,654,64374.0,95.0,2.2309711286089238,12.46719160104987,17
Idaho,654,68012.0,275.0,2.3777718407694364,7.347047822602191,89
Illinois,654,1284693.0,6250.044184664157,4.850198103548056,12.197143557011517,6537
Indiana,654,384722.0,6589.0,6.011390511125055,15.90086394130991,2491
Iowa,654,240931.0,6250.044184664157,2.735207755118459,12.197143557011517,680
Kansas,654,142124.0,1011.0,2.1356249468220883,8.60205904875351,251
Kentucky,654,306380.0,2482.0,3.940289459725695,18.80730469045995,520
Louisiana,654,545221.0,6250.044184664157,6.296006908746968,12.197143557011517,3062
Maine,654,74060.0,323.0,3.544127866574009,11.223071577484362,102
Maryland,654,447608.0,10357.0,4.7699631498204935,16.380142023438612,3016
Massachusetts,654,741260.0,10985.0,7.3001822931348785,10.32211384864032,7769
Michigan,654,850186.0,6250.044184664157,9.073624958831102,12.197143557011517,6061
Minnesota,654,460879.0,3718.0,4.344119968429362,11.7379636937648,1376
Mississippi,654,238715.0,2767.0,4.5443534712465485,13.405358267525802,938
Missouri,654,297342.0,6250.044184664157,5.440101318289104,12.197143557011517,945
Montana,654,66870.0,81.0,3.053435114503817,12.36641221374046,20
Nebraska,654,144813.0,1141.0,1.3724589410818882,6.552199379809347,239
Nevada,654,230796.0,6250.044184664157,3.903360999260416,12.197143557011517,475
New Hampshire,654,101984.0,531.0,6.073394495412844,9.743119266055047,331
New Jersey,654,1171734.0,19010.0,7.655243386652549,11.308273896982277,12869
New Mexico,654,275897.0,1715.0,4.491283364522801,16.891559145080272,456
New York,654,3179660.0,89995.0,8.029344670261302,23.32927208627125,30974
North Carolina,654,693678.0,6250.044184664157,2.4705711379160005,12.197143557011517,1188
North Dakota,654,90654.0,208.0,2.348888192922017,6.514249921703727,75
Ohio,654,600024.0,7104.0,6.105932006864245,16.474189508835398,2633
Oklahoma,654,269103.0,1146.0,3.9123463388562265,12.25013361838589,366
Oregon,654,189136.0,933.0,2.9374803644360665,14.655984919886901,187
Pennsylvania,654,624068.0,6250.044184664157,7.5115430487819275,12.197143557011517,6361
Rhode Island,654,211593.0,1911.0,5.4397934722478345,11.746265904480914,885
South Carolina,654,280523.0,2055.0,2.8839455719128777,9.543491385315562,621
South Dakota,654,70353.0,585.0,1.2768047143558685,9.576035357669014,78
Tennessee,654,652394.0,2209.0,1.550198352151358,6.740921574610924,508
Texas,654,1407741.0,6250.044184664157,2.1025291579020142,12.197143557011517,2129
Utah,654,282685.0,1120.0,0.9596565439737356,7.071153481911737,152
Vermont,654,54745.0,6250.044184664157,4.933920704845815,12.197143557011517,56
Virginia,654,502068.0,8350.0,2.820157189089228,14.847611934990576,1586
Washington,654,435016.0,3938.0,4.578552515445719,14.482200647249195,1245
West Virginia,654,144429.0,6250.044184664157,3.6393713813068653,12.197143557011517,88
Wisconsin,654,457789.0,3160.0,3.0113921929971514,13.235047746691238,719
Wyoming,654,36154.0,97.0,1.5734265734265733,8.479020979020977,18
Alabama,657,331325.0,2416.0,2.834287290531688,8.33045996827805,822
Alaska,657,83631.0,6250.044184664157,1.6666666666666667,12.197143557011517,12
Arizona,657,392216.0,4049.0,2.8160306970795137,8.631421871669152,1321
Arkansas,657,234772.0,1100.0,1.4626478026108949,7.5182830975326365,214
California,657,3155702.0,6250.044184664157,3.1756622303379336,12.197143557011517,5426
Colorado,657,264446.0,5308.0,5.445446108975209,17.59246983958637,1643
Connecticut,657,379878.0,10099.0,9.302631867770048,22.167833702833814,4238
Delaware,657,90434.0,6250.044184664157,4.080671001790595,12.197143557011517,433
Florida,657,1532871.0,13062.0,3.4585728929892587,14.554084770691269,3104
Georgia,657,670306.0,9772.0,4.2509958231869565,15.759002725410829,2636
Hawaii,657,65744.0,95.0,2.1546261089987326,12.040557667934095,17
Idaho,657,69545.0,278.0,2.299147507104108,7.181606819943168,89
Illinois,657,1312003.0,6250.044184664157,4.857163947737506,12.197143557011517,6580
Indiana,657,392887.0,6731.0,6.026924735303981,16.12370047429694,2516
Iowa,657,246649.0,6250.044184664157,2.6944686238822504,12.197143557011517,681
Kansas,657,147649.0,1035.0,2.104650195491224,8.609932617918643,253
Kentucky,657,311227.0,2494.0,3.879887022446857,18.53723799613498,522
Louisiana,657,590909.0,6250.044184664157,6.356796866948367,12.197143557011517,3084
Maine,657,77161.0,328.0,3.501544799176107,11.259869550291796,102
Maryland,657,453669.0,10447.0,4.768049348523952,16.439541763706178,3030
Massachusetts,657,750807.0,11036.0,7.312705110173463,10.347866854195967,7799
Michigan,657,879928.0,6250.044184664157,9.042133031283068,12.197143557011517,6067
Minnesota,657,475152.0,3748.0,4.348911991508227,11.701164496893634,1393
Mississippi,657,238715.0,2767.0,4.5443534712465485,13.405358267525802,938
Missouri,657,306284.0,6250.044184664157,5.422539197373633,12.197143557011517,958
Montana,657,68422.0,82.0,3.003003003003003,12.312312312312311,20
Nebraska,657,147846.0,1166.0,1.3873095292244713,6.629520127359562,244
Nevada,657,234360.0,6250.044184664157,3.824656659214309,12.197143557011517,479
New Hampshire,657,103725.0,533.0,6.142909223477943,9.71563981042654,337
New Jersey,657,1194343.0,19267.0,7.657155065995632,11.434692811698794,12902
New Mexico,657,280175.0,1726.0,4.522417153996102,16.82261208576998,464
New York,657,3258963.0,89995.0,8.02341704694792,23.28123221473732,31015
North Carolina,657,712313.0,6250.044184664157,2.4705711379160005,12.197143557011517,1202
North Dakota,657,92606.0,210.0,2.355858648481091,6.5096094234345925,76
Ohio,657,616036.0,7167.0,6.098648555944296,16.388831721204642,2667
Oklahoma,657,274578.0,1209.0,3.780776759039868,12.454929432368393,367
Oregon,657,193917.0,946.0,2.8606208155812536,14.39440048691418,188
Pennsylvania,657,637218.0,6250.044184664157,7.5106515334687005,12.197143557011517,6399
Rhode Island,657,214589.0,1922.0,5.472240925506519,11.764705882352946,894
South Carolina,657,288300.0,2294.0,2.8264331210191083,10.146850672328377,639
South Dakota,657,71193.0,589.0,1.3153621305618708,9.564793764209158,81
Tennessee,657,661689.0,2238.0,1.5139489078989916,6.5790634094717335,515
Texas,657,1423914.0,6250.044184664157,2.047554889272634,12.197143557011517,2158
Utah,657,287358.0,1145.0,0.9436834094368342,6.971080669710807,155
Vermont,657,55887.0,6250.044184664157,4.895104895104895,12.197143557011517,56
Virginia,657,512411.0,8425.0,2.8207701653372776,14.834574683499728,1602
Washington,657,446899.0,3959.0,4.546936705191841,14.343683199884062,1255
West Virginia,657,146014.0,6250.044184664157,3.5656401944894647,12.197143557011517,88
Wisconsin,657,468905.0,3177.0,3.0222737434793414,13.153100935662833,730
Wyoming,657,36474.0,98.0,1.7050298380221651,8.35464620630861,20
Alabama,660,339523.0,2443.0,2.8359673762225457,8.267623269823005,838
Alaska,660,86918.0,6250.044184664157,1.6194331983805668,12.197143557011517,12
Arizona,660,405280.0,4140.0,2.6851796437049895,8.259022083906876,1346
Arkansas,660,242234.0,1100.0,1.4793290186236956,7.264562145027077,224
California,660,3234412.0,6250.044184664157,3.1356120835782733,12.197143557011517,5494
Colorado,660,273069.0,5318.0,5.4297299970329345,17.532060791876837,1647
Connecticut,660,391655.0,10099.0,9.298917204418679,22.0912173247293,4251
Delaware,660,92416.0,6250.044184664157,4.063289954124147,12.197143557011517,434
Florida,660,1561272.0,13227.0,3.351919570988412,14.101730332526627,3144
Georgia,660,694384.0,9837.0,4.140481750223323,15.41632058173612,2642
Hawaii,660,66734.0,96.0,2.1546261089987326,12.167300380228136,17
Idaho,660,71196.0,279.0,2.2227772227772227,6.968031968031968,89
Illinois,660,1337968.0,6250.044184664157,4.867601246105919,12.197143557011517,6625
Indiana,660,401802.0,6755.0,6.029338341931956,16.060008083497774,2536
Iowa,660,250207.0,6250.044184664157,2.6710072168183245,12.197143557011517,681
Kansas,660,147649.0,1035.0,2.1162271637596097,8.555840290981235,256
Kentucky,660,317161.0,2522.0,3.8444607483492295,18.503301540719,524
Louisiana,660,604816.0,6250.044184664157,6.285309304444669,12.197143557011517,3104
Maine,660,79576.0,333.0,3.4717494894486043,11.334240980258679,102
Maryland,660,462280.0,10497.0,4.772030771155169,16.412846331853153,3052
Massachusetts,660,764937.0,11076.0,7.31933118874841,10.357597067404804,7827
Michigan,660,894634.0,6250.044184664157,9.011769931157007,12.197143557011517,6087
Minnesota,660,492043.0,3767.0,4.324390920011088,11.60255028182462,1404
Mississippi,660,238715.0,2767.0,4.5443534712465485,13.405358267525802,938
Missouri,660,311115.0,6250.044184664157,5.344483828090385,12.197143557011517,965
Montana,660,69530.0,85.0,2.8653295128939837,12.177650429799426,20
Nebraska,660,151854.0,1200.0,1.3779861071892472,6.776980855029085,244
Nevada,660,238963.0,6250.044184664157,3.74537607891492,12.197143557011517,486
New Hampshire,660,105567.0,549.0,6.1435302645886205,9.949256977165641,339
New Jersey,660,1218873.0,19267.0,7.654856249333665,11.411800940568845,12924
New Mexico,660,284602.0,1735.0,4.467881112176414,16.63470757430489,466
New York,660,3327793.0,89995.0,8.026141833130204,23.23818917969799,31083
North Carolina,660,731341.0,6250.044184664157,2.3642732049036783,12.197143557011517,1215
North Dakota,660,94231.0,213.0,2.337742233159028,6.5518302060904325,76
Ohio,660,629965.0,7201.0,6.093400510607532,16.269401956575766,2697
Oklahoma,660,281962.0,1229.0,3.6660689380354654,12.24347479577605,368
Oregon,660,194095.0,946.0,2.8606208155812536,14.39440048691418,188
Pennsylvania,660,647727.0,6250.044184664157,7.499707909802548,12.197143557011517,6419
Rhode Island,660,214589.0,1922.0,5.472240925506519,11.764705882352946,894
South Carolina,660,296249.0,2294.0,2.710894089914127,9.656507829600944,644
South Dakota,660,71915.0,598.0,1.3012048192771084,9.606425702811245,81
Tennessee,660,675340.0,2266.0,1.5212216222493178,6.5784125878186135,524
Texas,660,1463398.0,6250.044184664157,1.9921336728082424,12.197143557011517,2183
Utah,660,292877.0,1161.0,0.9081321771736584,6.802202952894305,155
Vermont,660,57028.0,6250.044184664157,4.882301656495205,12.197143557011517,56
Virginia,660,531404.0,8487.0,2.7975558379611094,14.774646170986893,1607
Washington,660,455941.0,4003.0,4.481842338352523,14.182462356067314,1265
West Virginia,660,148396.0,6250.044184664157,3.52,12.197143557011517,88
Wisconsin,660,479102.0,3203.0,3.0319083907249684,13.052691633725905,744
Wyoming,660,36480.0,98.0,1.6963528413910094,8.312128922815946,20
Alabama,663,344678.0,2460.0,2.7947103694080813,8.194264015189367,839
Alaska,663,88051.0,6250.044184664157,1.5957446808510638,12.197143557011517,12
Arizona,663,419744.0,4161.0,2.565077674887338,7.912000152117282,1349
Arkansas,663,242234.0,1152.0,1.4459224985540775,7.403123192596878,225
California,663,3319256.0,6250.044184664157,3.088839850794753,12.197143557011517,5515
Colorado,663,278386.0,5323.0,5.395754160660464,17.438736731752066,1647
Connecticut,663,395428.0,10099.0,9.310457873456453,22.071904709867773,4260
Delaware,663,94974.0,6250.044184664157,4.037122969837587,12.197143557011517,435
Florida,663,1599296.0,13325.0,3.249015839080696,13.696025326083605,3161
Georgia,663,694384.0,9837.0,4.084944591273706,15.20378355821394,2643
Hawaii,663,67860.0,96.0,2.0884520884520885,11.793611793611793,17
Idaho,663,72968.0,283.0,2.2216674987518723,7.06440339490764,89
Illinois,663,1361784.0,6250.044184664157,4.860268203155846,12.197143557011517,6647
Indiana,663,411920.0,6788.0,5.987318200033001,16.00075430780473,2540
Iowa,663,257152.0,6250.044184664157,2.642221623078997,12.197143557011517,686
Kansas,663,147649.0,1035.0,2.11766644693474,8.528345418589321,257
Kentucky,663,317281.0,2522.0,3.8254545454545457,18.341818181818184,526
Louisiana,663,610812.0,6250.044184664157,6.237695367431395,12.197143557011517,3105
Maine,663,80990.0,336.0,3.4494420020290835,11.36286777138992,102
Maryland,663,469031.0,10544.0,4.76782881846173,16.39660373837589,3066
Massachusetts,663,773320.0,11085.0,7.338806848432203,10.353910387536077,7857
Michigan,663,907426.0,6250.044184664157,8.994107309004445,12.197143557011517,6090
Minnesota,663,504363.0,3797.0,4.289185905224787,11.534021871202915,1412
Mississippi,663,238715.0,2767.0,4.5443534712465485,13.405358267525802,938
Missouri,663,315157.0,6250.044184664157,5.2278021561298,12.197143557011517,965
Montana,663,70357.0,89.0,2.7894002789400285,12.412831241283126,20
Nebraska,663,154241.0,1212.0,1.3698630136986298,6.804401527060409,244
Nevada,663,241691.0,6250.044184664157,3.678247734138973,12.197143557011517,487
New Hampshire,663,105885.0,551.0,6.1147186147186146,9.93867243867244,339
New Jersey,663,1244967.0,19267.0,7.6497853874259505,11.391020562604202,12939
New Mexico,663,293431.0,1746.0,4.439185991481307,16.526265972550878,469
New York,663,3395319.0,89995.0,8.023230635981193,23.198414171409716,31125
North Carolina,663,745775.0,6250.044184664157,2.3642732049036783,12.197143557011517,1223
North Dakota,663,96173.0,216.0,2.3418491484184916,6.569343065693432,77
Ohio,663,643221.0,7242.0,6.025709694697375,16.162292447777187,2700
Oklahoma,663,282440.0,1243.0,3.508938759984785,11.820083682008367,369
Oregon,663,202611.0,946.0,2.8606208155812536,14.39440048691418,188
Pennsylvania,663,657745.0,6250.044184664157,7.47425379647408,12.197143557011517,6423
Rhode Island,663,214589.0,1922.0,5.472240925506519,11.764705882352946,894
South Carolina,663,302667.0,2294.0,2.6479055999351204,9.302136977413733,653
South Dakota,663,73026.0,608.0,1.2863268222963316,9.655391456249008,81
Tennessee,663,685629.0,2291.0,1.4984901145233889,6.5266936356902745,526
Texas,663,1526180.0,6250.044184664157,1.9398994191811871,12.197143557011517,2191
Utah,663,296395.0,1184.0,0.9048218989806436,6.780437521475204,158
Vermont,663,57845.0,6250.044184664157,4.831751509922347,12.197143557011517,56
Virginia,663,545676.0,8509.0,2.7778735731282547,14.672207469738247,1611
Washington,663,466099.0,4030.0,4.428172942817295,14.051603905160393,1270
West Virginia,663,150589.0,6250.044184664157,3.5136202131859453,12.197143557011517,89
Wisconsin,663,485153.0,3220.0,2.9977033724162943,12.973931262339336,744
Wyoming,663,27359.0,100.0,1.670843776106934,8.35421888053467,20
Alabama,666,349110.0,2471.0,2.7615419977671243,8.113876666447757,841
Alaska,666,90824.0,6250.044184664157,1.5831134564643798,12.197143557011517,12
Arizona,666,429790.0,4185.0,2.4744042931189214,7.664975549002729,1351
Arkansas,666,256339.0,1164.0,1.4114282161288316,7.237455698563701,227
California,666,3411686.0,6250.044184664157,3.0124753064703813,12.197143557011517,5566
Colorado,666,282772.0,5327.0,5.379777770536674,17.358011013718272,1651
Connecticut,666,397552.0,10099.0,9.311519811279542,22.058887772487004,4263
Delaware,666,96723.0,6250.044184664157,4.020332717190389,12.197143557011517,435
Florida,666,1617487.0,13407.0,3.1661294989871984,13.377969805522016,3173
Georgia,666,708026.0,9953.0,4.01650285159568,15.09677223637908,2648
Hawaii,666,68711.0,97.0,2.083333333333333,11.887254901960786,17
Idaho,666,72968.0,283.0,2.0911654135338344,6.649436090225563,89
Illinois,666,1380003.0,6250.044184664157,4.861394508249286,12.197143557011517,6671
Indiana,666,418916.0,6819.0,5.9883189078882575,15.994652030117516,2553
Iowa,666,258632.0,6250.044184664157,2.623728294959076,12.197143557011517,686
Kansas,666,155013.0,1056.0,2.075957515288059,8.496942388155777,258
Kentucky,666,322032.0,2532.0,3.8008526627646506,18.29611966182528,526
Louisiana,666,618064.0,6250.044184664157,6.204343239316069,12.197143557011517,3117
Maine,666,81004.0,336.0,3.433187478963312,11.309323460114438,102
Maryland,666,474725.0,10572.0,4.758292958531338,16.364565113075244,3074
Massachusetts,666,780063.0,11094.0,7.343531386997482,10.347915306407984,7873
Michigan,666,918017.0,6250.044184664157,8.97184984622629,12.197143557011517,6097
Minnesota,666,513137.0,3830.0,4.261594486411653,11.526770397568242,1416
Mississippi,666,253249.0,2881.0,4.379954319494828,12.902503470822698,978
Missouri,666,317374.0,6250.044184664157,5.217297762478485,12.197143557011517,970
Montana,666,71305.0,90.0,2.861035422343324,12.26158038147139,21
Nebraska,666,156508.0,1212.0,1.3861827089016312,6.747202583087457,249
Nevada,666,244065.0,6250.044184664157,3.614725014784151,12.197143557011517,489
New Hampshire,666,108862.0,553.0,6.0993163008276365,9.949622166246849,339
New Jersey,666,1267399.0,19401.0,7.6581176401145115,11.451760469852138,12974
New Mexico,666,293431.0,1746.0,4.385636805685431,16.326912287263887,469
New York,666,3452099.0,89995.0,8.024958299870269,23.16545169992381,31176
North Carolina,666,757345.0,6250.044184664157,2.3682454969979987,12.197143557011517,1278
North Dakota,666,97453.0,218.0,2.3241774826441293,6.580138846966496,77
Ohio,666,659601.0,7292.0,5.938028416452553,16.013351779871314,2704
Oklahoma,666,282658.0,1268.0,3.437674678591392,11.812930873858766,369
Oregon,666,206628.0,969.0,2.7107157983905124,13.680643795002116,192
Pennsylvania,666,667848.0,6250.044184664157,7.422380336351875,12.197143557011517,6426
Rhode Island,666,218668.0,1950.0,5.486360046175345,11.84762136217267,903
South Carolina,666,303880.0,2294.0,2.567599158419699,8.937894490765993,659
South Dakota,666,73329.0,616.0,1.2804299715460006,9.737590894720203,81
Tennessee,666,700105.0,2301.0,1.4935448485359886,6.472027676989285,531
Texas,666,1549009.0,6250.044184664157,1.8736734867136429,12.197143557011517,2207
Utah,666,299312.0,1192.0,0.8823857924717972,6.656986484977102,158
Vermont,666,58607.0,6250.044184664157,4.815133276010318,12.197143557011517,56
Virginia,666,558123.0,8511.0,2.770888565808604,14.557427520738905,1620
Washington,666,474938.0,4049.0,4.419812954624176,14.02493938344302,1276
West Virginia,666,151204.0,6250.044184664157,3.4874608150470223,12.197143557011517,89
Wisconsin,666,491702.0,3231.0,2.9719163874262007,12.888942077549064,745
Wyoming,666,27392.0,105.0,1.6260162601626016,8.536585365853659,20
Alabama,669,354038.0,2521.0,2.778403061388558,8.106891340000644,864
Alaska,669,92947.0,6250.044184664157,1.5789473684210529,12.197143557011517,12
Arizona,669,440518.0,4255.0,2.391311795539416,7.288704649011612,1396
Arkansas,669,264492.0,1188.0,1.4210336970859816,7.123156253747451,237
